country_date_id,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support
118316,2,0,0,,
27532,0,,0,0.00,0.00
120836,0,,0,0.00,0.00
115485,0,,0,0.00,0.00
96421,0,,0,,
66632,0,,0,0.00,0.00
47706,1,0,0,,
30878,2,0,1,0.00,0.00
116360,0,,0,,
151348,2,0,1,0.00,0.00
62223,1,1,2,0.00,0.00
151055,0,,0,,
57978,0,,1,0.00,0.00
124360,1,1,0,0.00,0.00
103559,0,,0,,
68365,0,,0,,
144739,0,,0,,
90446,1,0,1,0.00,0.00
152782,0,,0,,
77605,1,0,2,,
3357,1,1,2,0.00,0.00
88648,1,1,2,0.00,0.00
57796,2,1,1,,
55903,2,0,2,0.00,0.00
151739,0,,0,,
124437,0,,0,,
36037,0,,0,0.00,0.00
106482,0,,0,0.00,0.00
139697,0,,2,0.00,0.00
101241,0,,2,0.00,0.00
20358,0,,0,0.00,0.00
7139,2,1,0,,
69768,2,0,2,0.00,0.00
38895,0,,0,,
5628,0,,2,0.00,0.00
81750,2,0,2,,
67368,0,,0,0.00,0.00
143506,0,,0,,
153174,0,,0,0.00,0.00
59850,1,1,1,,
18929,0,,0,,
148254,2,0,2,0.00,0.00
131062,2,1,,,
126285,0,,0,0.00,0.00
119023,1,1,2,0.00,0.00
140481,0,,0,,
22034,0,,2,,
46063,2,0,0,,
21535,1,0,2,0.00,0.00
125480,1,1,2,,
134431,0,,0,0.00,0.00
121976,0,,0,0.00,0.00
141271,2,1,2,,
109092,0,,0,,
145799,0,,0,,
35791,0,,0,,
9371,2,1,2,,
76576,1,1,1,,
129736,0,,0,,
76113,1,1,2,0.00,0.00
20476,0,,0,0.00,0.00
127130,0,,1,0.00,0.00
82233,0,,2,0.00,0.00
52260,1,1,1,,
143050,1,1,2,0.00,0.00
88574,1,1,2,0.00,0.00
47030,2,1,2,,
106121,0,,2,0.00,0.00
600,1,0,0,,
79933,2,0,2,0.00,0.00
72574,1,1,2,0.00,0.00
35137,1,1,2,0.00,0.00
36466,0,,0,0.00,0.00
151079,0,,0,,
19693,0,,2,,
79204,1,1,1,0.00,0.00
62033,0,,0,,
80014,2,0,1,0.00,0.00
26303,0,,1,,
26453,0,,0,,
17621,0,,1,,
12013,2,1,2,0.00,0.00
91382,0,,0,0.00,0.00
140344,0,,1,,
53832,1,1,2,0.00,0.00
140951,2,1,1,0.00,0.00
138113,1,1,1,,
69696,2,0,1,0.00,0.00
41871,0,,0,,
2075,0,,0,,
117531,0,,0,,
6077,0,,0,,
2262,1,1,2,0.00,0.00
430,0,,0,0.00,0.00
133586,2,0,2,0.00,0.00
129640,0,,0,0.00,0.00
99936,2,1,1,0.00,0.00
60127,1,1,2,0.00,0.00
17838,0,,0,,
119385,1,0,2,,
87239,2,1,2,0.00,0.00
83982,0,,0,0.00,0.00
33407,1,1,0,0.00,0.00
63789,0,,2,,
89265,0,,0,0.00,0.00
80520,2,0,2,,
22994,1,1,2,,
81741,2,0,2,,
61566,2,1,0,0.00,0.00
45705,1,0,1,0.00,0.00
51540,0,,0,0.00,0.00
49407,0,,0,0.00,0.00
87763,2,1,1,,
68432,0,,0,0.00,0.00
30594,0,,0,,
36612,0,,0,,
82071,0,,2,0.00,0.00
9567,0,,0,0.00,0.00
98003,1,1,1,0.00,0.00
35205,1,1,2,0.00,0.00
149696,1,1,2,,
60248,1,1,2,0.00,0.00
116011,0,,1,0.00,0.00
115372,0,,0,,
27123,0,,0,,
58651,0,,0,,
29038,0,,0,0.00,0.00
117809,2,0,1,,
77368,0,,0,,
57,0,,0,0.00,0.00
74041,0,,0,,
64523,2,1,2,0.00,0.00
19315,0,,0,0.00,0.00
15177,0,,2,0.00,0.00
95223,1,1,2,,
55016,0,,1,0.00,0.00
54303,1,1,2,,
75841,2,1,2,0.00,0.00
103369,0,,0,0.00,0.00
2590,0,,0,0.00,0.00
132562,1,1,1,0.00,0.00
10480,0,,0,,
90086,0,,0,,
115486,0,,0,0.00,0.00
108465,1,0,2,0.00,0.00
86345,2,1,2,0.00,0.00
13760,0,,0,,
93051,0,,0,,
58326,0,,0,0.00,0.00
32117,2,0,0,0.00,0.00
15081,0,,2,0.00,0.00
8219,0,,0,,
113267,1,1,0,,
62375,1,1,2,0.00,0.00
32532,2,0,0,,
120244,0,,2,,
58222,0,,0,0.00,0.00
77929,1,0,2,0.00,0.00
143407,1,1,2,,
95700,2,0,0,0.00,0.00
68090,0,,0,,
87685,2,1,1,0.00,0.00
140013,0,,2,0.00,0.00
77257,1,0,2,,
134906,0,,0,0.00,0.00
28166,1,1,2,,
132445,1,1,1,0.00,0.00
121815,1,1,1,210000000.00,0.00
52876,1,1,2,0.00,0.00
143943,1,1,2,0.00,0.00
12119,2,1,1,0.00,0.00
97729,1,1,1,0.00,0.00
537,1,0,0,0.00,0.00
42416,1,1,1,0.00,0.00
13866,0,,0,0.00,0.00
140565,0,,0,0.00,0.00
132265,0,,0,0.00,0.00
115850,0,,1,0.00,0.00
152524,1,1,0,0.00,0.00
152301,1,0,0,0.00,0.00
75706,2,1,2,0.00,0.00
152004,0,,0,,
99517,1,0,1,,
103654,0,,0,,
122228,1,1,0,0.00,0.00
100582,2,1,2,,
52903,1,1,2,0.00,0.00
141554,0,,0,,
64888,0,,1,,
90259,0,,0,,
119852,1,1,2,0.00,0.00
12610,0,,0,,
111096,1,1,2,,
32310,2,0,0,0.00,0.00
134962,0,,0,,
155088,2,1,2,,
101139,0,,2,0.00,0.00
39198,0,,0,0.00,0.00
150461,1,0,2,0.00,0.00
60037,0,,0,0.00,0.00
91438,1,1,2,0.00,0.00
148342,2,0,2,0.00,0.00
99111,1,0,1,0.00,0.00
110190,0,,0,,
119539,0,,0,,
111620,1,1,0,0.00,0.00
11506,0,,0,,
7999,0,,0,,
43935,2,1,0,,
16767,0,,0,,
87310,2,1,2,0.00,0.00
70106,2,0,2,0.00,0.00
69813,2,0,2,0.00,0.00
57785,2,1,1,,
68297,0,,0,,
133800,1,1,2,0.00,0.00
108675,1,0,0,0.00,0.00
29547,0,,0,,
82730,0,,1,,
21835,0,,0,,
64609,2,1,2,0.00,0.00
102841,0,,0,0.00,0.00
153025,0,,0,,
26783,0,,2,0.00,0.00
80785,0,,0,,
121637,0,,0,,
74713,1,0,1,0.00,0.00
151831,0,,0,,
117888,2,0,1,,
104080,0,,0,,
5787,0,,2,0.00,0.00
103521,0,,0,,
38730,0,,0,,
4091,0,,0,,
128590,0,,0,0.00,0.00
101121,0,,2,0.00,0.00
67146,0,,0,,
18140,1,1,2,0.00,0.00
67084,0,,0,,
66038,0,,0,,
35311,1,0,2,0.00,0.00
129671,0,,0,,
60164,1,1,2,0.00,0.00
154824,2,1,2,0.00,0.00
1843,0,,0,,
76885,1,1,2,0.00,0.00
35602,1,1,2,,
116799,0,,0,0.00,0.00
57220,0,,2,0.00,0.00
4406,2,1,2,0.00,0.00
78657,0,,0,,
53666,0,,0,0.00,0.00
119805,0,,2,0.00,0.00
126325,0,,0,0.00,0.00
35841,0,,0,,
108118,0,,0,0.00,0.00
123258,1,1,2,0.00,0.00
60470,1,1,1,0.00,0.00
24557,1,1,1,0.00,0.00
22436,2,0,1,0.00,0.00
70121,2,0,2,,
28273,1,0,2,,
135512,1,1,1,0.00,0.00
130875,2,1,0,,
91930,2,1,2,,
107128,0,,1,0.00,0.00
46094,2,0,0,,
110848,1,1,1,,
136607,1,0,2,235000000.00,0.00
43538,0,,2,0.00,0.00
27137,0,,0,,
80969,0,,1,0.00,0.00
111506,0,,0,0.00,0.00
130722,2,1,0,,
18430,0,,0,0.00,0.00
85820,0,,0,,
64670,2,1,2,0.00,0.00
134521,2,0,1,0.00,0.00
9996,1,1,0,0.00,0.00
80901,0,,0,0.00,0.00
62724,0,,0,,
48857,0,,0,0.00,0.00
148050,2,0,2,0.00,0.00
113649,1,0,1,0.00,0.00
88755,1,1,2,0.00,0.00
102374,1,0,0,0.00,0.00
140686,1,0,0,0.00,0.00
24514,1,1,1,0.00,0.00
144725,0,,0,,
94790,0,,2,0.00,0.00
256,1,0,2,0.00,0.00
52303,0,,0,,
132940,1,0,1,,
26882,0,,2,0.00,0.00
149930,0,,0,,
87456,2,1,1,0.00,0.00
92402,0,,0,0.00,0.00
140164,0,,0,,
1707,0,,0,,
22756,2,0,0,0.00,0.00
143339,1,1,2,,
106792,0,,0,,
90064,0,,0,,
69673,2,0,1,0.00,0.00
72835,1,0,2,0.00,0.00
65071,0,,1,,
20135,0,,0,0.00,0.00
41366,1,0,1,0.00,0.00
10592,0,,0,0.00,0.00
135124,0,,0,,
144743,0,,0,,
78183,1,0,1,0.00,0.00
49159,0,,0,,
20844,0,,0,,
25951,1,1,1,0.00,0.00
30009,1,0,0,0.00,0.00
50499,0,,0,0.00,0.00
101626,1,1,1,,
41969,0,,0,,
25366,0,,0,,
117442,1,1,0,,
105464,0,,2,0.00,0.00
116064,0,,1,,
81039,0,,1,0.00,0.00
104368,0,,0,,
81369,1,0,1,0.00,0.00
43132,0,,0,0.00,0.00
128106,0,,0,0.00,0.00
8188,0,,0,,
3802,1,1,1,,
9265,2,1,2,,
72605,1,1,2,0.00,0.00
150357,1,0,2,0.00,0.00
44987,2,1,2,,
4414,2,1,2,0.00,0.00
53351,1,1,2,,
128604,0,,0,0.00,0.00
67327,0,,0,,
75010,1,1,1,0.00,0.00
5960,0,,0,,
25859,1,0,1,0.00,0.00
87974,2,1,1,,
154929,2,1,2,,
50584,1,1,0,0.00,0.00
95523,1,1,2,,
33040,2,1,2,0.00,0.00
48130,0,,0,,
137153,1,1,0,,
110446,1,1,2,0.00,0.00
118661,1,0,0,0.00,0.00
101316,0,,1,0.00,0.00
76170,1,1,2,0.00,0.00
32588,2,1,0,,
137721,1,1,2,0.00,0.00
66925,0,,0,,
4386,2,1,2,0.00,0.00
142804,1,1,2,0.00,0.00
91018,1,1,0,,
142362,0,,0,,
73133,1,1,2,,
62142,1,1,2,0.00,0.00
94998,1,1,2,0.00,0.00
49224,0,,0,,
26978,0,,0,0.00,0.00
103816,0,,0,,
407,0,,0,0.00,0.00
49723,2,1,2,0.00,0.00
35443,0,,2,0.00,0.00
125562,1,1,2,,
54831,0,,1,0.00,0.00
135356,0,,0,,
81306,1,0,1,0.00,0.00
124146,1,0,0,0.00,0.00
59650,2,1,1,,
47582,1,0,0,0.00,0.00
141806,1,1,2,0.00,0.00
101718,1,1,1,,
46515,2,0,0,0.00,0.00
90832,1,1,0,0.00,0.00
11863,2,0,1,0.00,0.00
84380,1,0,1,0.00,0.00
9555,0,,0,0.00,0.00
103683,0,,0,,
8315,0,,0,,
79397,1,1,0,,
45019,2,1,2,,
74129,0,,0,,
75929,1,1,2,0.00,0.00
1474,0,,0,0.00,0.00
41470,1,1,2,0.00,0.00
124014,2,1,0,0.00,0.00
15399,0,,0,,
129277,0,,0,0.00,0.00
20743,1,1,1,,
88203,0,,0,0.00,0.00
49927,2,1,0,0.00,0.00
122857,1,1,1,0.00,0.00
19451,1,1,1,0.00,0.00
110519,1,1,2,0.00,0.00
45885,2,0,2,,
18823,0,,0,,
77207,1,0,2,0.00,0.00
63733,0,,1,0.00,0.00
10538,0,,0,,
123492,2,1,2,,
107062,0,,0,0.00,0.00
92052,2,1,2,,
71779,2,0,0,0.00,0.00
39259,1,1,2,0.00,0.00
51689,0,,2,0.00,0.00
146863,0,,0,,
103082,0,,0,0.00,0.00
32993,2,1,1,0.00,0.00
103529,0,,0,,
63641,0,,1,0.00,0.00
90437,1,0,1,0.00,0.00
110660,1,1,2,0.00,0.00
117415,1,1,0,,
80713,0,,0,,
109745,0,,0,,
145516,0,,0,,
22716,2,0,0,0.00,0.00
1574,0,,0,0.00,0.00
60743,1,1,2,,
37872,0,,0,,
13380,1,1,1,,
141724,0,,2,0.00,0.00
139546,0,,0,,
31515,1,0,1,,
61473,2,1,0,0.00,0.00
81008,0,,1,341538775.00,0.00
16548,2,0,2,,
154326,1,1,0,0.00,0.00
32100,2,0,0,0.00,0.00
149863,0,,0,,
26912,0,,2,0.00,0.00
134945,0,,0,,
69044,0,,0,,
56236,2,0,2,0.00,0.00
143975,1,1,2,0.00,0.00
14464,0,,0,,
19467,1,1,1,0.00,0.00
134511,2,0,1,0.00,0.00
30090,0,,0,0.00,0.00
151618,2,0,1,0.00,0.00
14791,0,,0,,
26683,1,0,2,0.00,0.00
9941,1,1,1,0.00,0.00
136606,1,0,2,0.00,0.00
15633,0,,0,,
154504,2,1,2,0.00,0.00
32041,0,,0,0.00,0.00
131145,2,1,0,,
140887,2,1,1,0.00,0.00
131652,2,0,0,0.00,0.00
123846,0,,0,0.00,0.00
132495,1,1,1,0.00,0.00
74141,0,,0,,
104340,0,,0,,
48347,0,,0,0.00,0.00
56591,2,0,0,,
127986,0,,0,,
91118,1,1,0,,
7398,0,,0,0.00,0.00
52927,1,1,2,0.00,0.00
148525,2,0,1,,
6280,0,,0,,
17684,0,,0,,
34966,0,,0,0.00,0.00
21403,1,0,2,0.00,0.00
147959,0,,0,0.00,0.00
119933,1,1,2,0.00,0.00
154536,2,1,2,0.00,0.00
107724,2,1,2,,
101472,1,1,1,,
79881,2,0,2,0.00,0.00
28257,1,1,2,,
9048,2,1,2,0.00,0.00
116302,0,,0,,
89460,1,1,1,0.00,0.00
52648,0,,0,0.00,0.00
127194,0,,2,0.00,0.00
32436,2,0,0,,
132755,1,1,0,0.00,0.00
128101,0,,0,0.00,0.00
86389,2,0,2,0.00,0.00
130713,2,1,0,0.00,0.00
35181,1,1,2,0.00,0.00
8653,2,0,2,0.00,0.00
58844,0,,0,,
51344,0,,0,,
133173,1,0,2,,
110249,1,1,2,0.00,0.00
64674,2,1,2,0.00,0.00
48124,0,,0,,
79751,0,,0,,
104889,0,,0,,
35888,0,,0,,
30974,2,0,1,0.00,0.00
141025,2,1,1,0.00,0.00
115712,1,1,2,0.00,0.00
82813,0,,0,,
124787,0,,0,,
23750,1,1,2,0.00,0.00
89822,0,,0,0.00,0.00
70320,2,1,2,,
4211,0,,0,,
41698,1,1,0,,
100484,2,0,2,,
68274,0,,0,,
133979,1,1,0,,
49935,2,1,0,0.00,0.00
119478,0,,0,,
18609,1,1,1,,
10760,0,,0,0.00,0.00
94522,0,,0,0.00,0.00
62736,0,,0,,
53974,1,1,2,0.00,0.00
49850,2,1,0,0.00,0.00
149129,1,0,2,0.00,0.00
88396,1,1,2,0.00,0.00
119653,0,,0,0.00,0.00
101942,0,,0,0.00,0.00
40202,1,0,0,,
20725,0,,0,,
15938,0,,0,0.00,0.00
108709,1,0,0,,
47493,1,0,0,0.00,0.00
140382,1,1,1,,
99548,1,0,1,,
12917,2,0,1,0.00,0.00
49721,2,1,2,0.00,0.00
104229,0,,0,,
57924,0,,0,0.00,0.00
123565,0,,2,,
107161,2,1,1,0.00,0.00
26306,0,,1,,
8798,2,1,2,0.00,0.00
139667,0,,2,0.00,0.00
23050,1,1,2,,
108223,2,1,2,0.00,0.00
26982,0,,0,0.00,0.00
15972,2,0,2,0.00,0.00
132118,2,0,0,,
130300,2,0,2,0.00,0.00
152457,1,1,0,,
106338,0,,0,0.00,0.00
92533,0,,1,0.00,0.00
1993,0,,0,,
108596,1,0,2,0.00,0.00
33829,0,,0,,
85777,0,,0,,
24837,1,0,0,0.00,0.00
100107,2,0,2,0.00,0.00
23504,1,1,1,0.00,0.00
75504,0,,0,,
64889,0,,1,,
152774,0,,0,,
129437,0,,0,0.00,0.00
117765,2,0,1,,
102219,1,0,0,0.00,0.00
139533,0,,0,,
121966,0,,0,0.00,0.00
143915,1,1,2,0.00,0.00
29524,0,,0,,
84640,1,0,1,,
129435,0,,0,0.00,0.00
118571,0,,0,0.00,0.00
64021,0,,0,,
78299,1,0,2,,
28916,0,,0,0.00,0.00
28015,1,1,2,0.00,0.00
109509,2,1,2,0.00,0.00
65768,1,0,0,0.00,0.00
116679,1,1,1,0.00,0.00
85705,1,0,1,,
23828,1,1,2,0.00,0.00
153374,1,1,2,0.00,0.00
80569,2,0,2,,
122407,0,,0,,
201,2,0,2,0.00,0.00
98043,1,1,1,0.00,0.00
73745,1,0,0,0.00,0.00
37905,0,,0,,
85715,1,0,1,,
92427,0,,0,0.00,0.00
80205,1,0,1,0.00,0.00
120060,1,1,2,0.00,0.00
4019,0,,0,,
35248,1,0,2,0.00,0.00
70279,2,0,2,,
95942,1,0,0,0.00,0.00
75737,2,1,2,0.00,0.00
15965,2,0,0,0.00,0.00
46332,2,0,1,0.00,0.00
13377,1,1,1,,
69059,0,,0,,
19392,0,,0,0.00,0.00
47662,1,0,0,0.00,0.00
137786,0,,0,0.00,0.00
65381,1,0,1,0.00,0.00
109400,0,,2,0.00,0.00
53458,1,1,2,,
118462,0,,0,,
55866,2,0,2,0.00,0.00
86946,2,1,0,,
48521,1,1,2,0.00,0.00
110540,1,1,2,0.00,0.00
65521,1,0,1,0.00,0.00
153321,1,0,2,0.00,0.00
111582,1,1,0,0.00,0.00
78091,1,0,1,0.00,0.00
52507,0,,0,,
81927,0,,2,0.00,0.00
124803,0,,0,,
22911,1,1,2,,
120943,0,,0,0.00,0.00
25450,0,,0,0.00,0.00
74061,0,,0,,
103292,0,,0,0.00,0.00
47061,2,1,2,,
98079,1,1,1,0.00,0.00
98678,0,,0,0.00,0.00
132120,2,0,0,,
16779,0,,0,,
53495,1,1,2,,
25221,0,,0,,
123634,0,,2,,
120752,0,,0,0.00,0.00
8669,2,0,2,0.00,0.00
17697,0,,0,,
55078,0,,2,0.00,0.00
140120,0,,0,0.00,0.00
110028,0,,0,,
71783,2,0,0,0.00,0.00
39183,0,,0,0.00,0.00
20173,0,,0,0.00,0.00
13519,1,1,1,,
12233,2,1,1,0.00,0.00
80542,2,0,2,,
74078,0,,0,,
109006,0,,0,,
13789,0,,0,0.00,0.00
149766,1,0,2,,
91655,2,1,1,0.00,0.00
95063,1,1,2,0.00,0.00
109009,0,,0,,
105061,0,,2,0.00,0.00
38384,0,,0,0.00,0.00
117968,2,0,1,,
140316,0,,1,,
107571,2,1,2,0.00,0.00
58749,0,,0,,
140367,1,1,2,,
73341,1,0,2,,
11557,0,,0,,
15375,0,,0,0.00,0.00
106697,0,,0,,
86918,2,1,2,,
78178,1,0,1,0.00,0.00
11178,1,0,1,0.00,0.00
115155,0,,0,,
104859,2,0,0,,
55009,0,,1,0.00,0.00
103990,0,,0,,
140345,0,,1,,
100765,0,,0,0.00,0.00
15981,2,0,2,0.00,0.00
55905,2,0,2,0.00,0.00
27462,0,,0,,
145927,0,,0,0.00,0.00
48009,0,,0,,
136523,0,,0,0.00,0.00
84495,1,0,1,0.00,0.00
137698,1,1,2,0.00,0.00
110,2,0,2,0.00,0.00
141929,1,1,2,0.00,0.00
3597,1,1,2,0.00,0.00
135236,0,,0,,
17401,2,0,2,0.00,0.00
61739,1,1,0,,
131276,2,0,0,0.00,0.00
102431,0,,0,,
84307,1,0,1,0.00,0.00
65278,0,,0,0.00,0.00
123283,1,1,2,0.00,0.00
1963,0,,0,,
18101,1,1,2,0.00,0.00
97913,1,1,1,0.00,0.00
36242,0,,1,0.00,0.00
153623,0,,0,0.00,0.00
72898,1,0,2,0.00,0.00
57521,0,,0,,
4847,2,0,1,,
110277,1,1,2,0.00,0.00
77578,1,0,2,,
125255,1,1,2,0.00,0.00
81555,1,0,1,,
19742,0,,2,,
7467,1,0,0,,0.00
26688,1,0,2,0.00,0.00
112431,2,1,0,0.00,0.00
43860,2,1,0,,
104444,0,,0,,
19936,0,,0,,
82009,1,1,2,0.00,0.00
8346,0,,0,,
19081,0,,0,0.00,0.00
14378,0,,0,,
95586,0,,0,0.00,0.00
80543,2,0,2,,
98571,1,1,1,,
119116,1,1,2,0.00,0.00
86689,2,1,2,,
13599,0,,0,,
39457,1,1,2,0.00,0.00
15553,0,,0,,
131183,2,1,0,,
143563,0,,0,,
119771,0,,2,0.00,0.00
121627,0,,0,,
143828,0,,0,0.00,0.00
103231,0,,0,0.00,0.00
55122,0,,2,0.00,0.00
119264,1,0,2,,
8421,0,,0,,
66250,0,,0,,
101874,0,,0,0.00,0.00
112604,2,1,0,0.00,0.00
139742,0,,2,0.00,0.00
110484,1,1,2,0.00,0.00
39546,1,1,2,0.00,0.00
9291,2,1,2,,
124260,1,1,1,0.00,0.00
30378,0,,0,,
117408,1,1,0,,
25174,0,,0,,
17116,2,0,2,0.00,0.00
1104,0,,0,0.00,0.00
117096,0,,0,,
35958,1,1,0,,
33102,2,1,2,0.00,0.00
84849,1,0,1,,
126056,0,,1,0.00,0.00
144,2,0,2,0.00,0.00
7068,0,,1,,
18611,1,1,1,,
10064,1,1,0,0.00,0.00
151263,2,0,1,0.00,0.00
42772,0,,1,,
93793,0,,1,0.00,0.00
80074,0,,1,0.00,0.00
65912,0,,0,,
45888,2,0,2,,
6789,1,1,1,0.00,0.00
121650,0,,0,,
5236,0,,0,,
149324,1,0,1,0.00,0.00
81453,1,0,1,,
55568,0,,0,,
89045,1,1,1,,
77312,1,0,2,,
27356,0,,0,,
11552,0,,0,,
14243,0,,2,0.00,0.00
107632,2,1,2,,
101899,0,,0,0.00,0.00
83433,2,1,2,0.00,0.00
85112,0,,0,0.00,0.00
83798,2,1,2,,
115909,0,,1,0.00,0.00
20264,0,,0,0.00,0.00
72604,1,1,2,0.00,0.00
143494,0,,0,,
94419,0,,0,,
41583,1,1,1,,
116047,0,,1,,
24275,0,,0,,
127314,0,,0,0.00,0.00
4837,2,0,1,0.00,0.00
73760,1,0,0,0.00,0.00
64437,2,1,2,0.00,0.00
142808,1,1,2,0.00,0.00
129156,0,,0,0.00,0.00
95441,1,1,2,,
49528,2,0,2,0.00,0.00
47357,0,,0,0.00,0.00
32787,0,,0,,
127924,0,,0,,
72769,1,0,2,0.00,0.00
83201,2,1,2,0.00,0.00
33510,0,,0,,
111940,1,1,0,,
13619,0,,0,,
140518,0,,0,,
125829,1,1,2,,
25018,0,,0,,
132144,2,0,0,,
91860,2,1,2,0.00,0.00
76555,1,1,1,,
119062,0,,0,0.00,0.00
123615,0,,2,,
79286,1,1,1,0.00,0.00
58763,0,,0,,
61428,2,1,0,0.00,0.00
18015,0,,0,0.00,0.00
58754,0,,0,,
143961,1,1,2,0.00,0.00
4188,0,,0,,
49523,2,0,2,0.00,0.00
44939,2,1,2,,
92620,1,0,1,0.00,0.00
133076,1,0,2,,
127567,0,,0,,
45657,1,0,1,0.00,0.00
151250,2,0,1,986666666.00,0.00
117169,0,,0,,
60481,1,1,1,0.00,0.00
111761,0,,0,0.00,0.00
148682,0,,0,0.00,0.00
151812,0,,0,,
84304,1,0,1,0.00,0.00
22232,0,,0,0.00,0.00
133710,1,1,2,0.00,0.00
134703,2,1,1,0.00,0.00
74764,0,,1,0.00,0.00
140578,0,,0,,
97427,1,1,0,,
84058,1,0,2,0.00,0.00
28009,1,1,2,0.00,0.00
75822,2,1,2,0.00,0.00
93694,1,1,0,0.00,0.00
97024,0,,0,0.00,0.00
34494,1,0,2,,
113543,,,0,,
48632,1,1,0,0.00,0.00
139947,0,,2,0.00,0.00
35029,0,,1,0.00,0.00
88169,2,1,1,,
146420,2,0,0,0.00,0.00
50308,0,,0,,
45085,0,,0,0.00,0.00
121922,0,,1,0.00,0.00
85038,0,,0,0.00,0.00
77592,1,0,2,,
19789,0,,2,,
19294,0,,0,0.00,0.00
37460,0,,0,0.00,0.00
75261,1,1,1,,
142735,0,,0,0.00,0.00
38309,0,,0,0.00,0.00
74697,1,0,1,0.00,0.00
59791,1,1,1,,
148718,2,0,1,,
148662,2,0,1,,
96863,0,,0,0.00,0.00
111830,1,0,0,,
127108,0,,1,0.00,0.00
16607,0,,0,,
87731,2,1,1,,
127097,0,,1,0.00,0.00
60901,0,,0,,
28854,0,,1,0.00,0.00
139069,0,,0,0.00,0.00
129405,0,,0,0.00,0.00
155062,2,1,2,,
152250,1,0,0,0.00,0.00
36657,0,,0,,
34425,1,0,2,0.00,0.00
128564,0,,0,0.00,0.00
42309,1,1,1,0.00,0.00
29788,1,1,0,67199760.00,0.00
73537,0,,0,0.00,0.00
97057,1,1,0,0.00,0.00
121430,0,,0,,
118946,1,1,2,0.00,0.00
23455,1,1,0,0.00,0.00
135076,0,,0,,
48222,0,,0,,
146145,2,0,1,0.00,0.00
88343,1,1,2,0.00,0.00
51245,0,,0,,
99801,0,,2,0.00,0.00
32180,2,0,0,0.00,0.00
145382,0,,0,0.00,0.00
86337,2,1,2,0.00,0.00
120426,0,,1,,
89601,1,1,1,0.00,0.00
90922,1,1,0,,
63667,0,,1,0.00,0.00
6396,0,,0,0.00,0.00
106450,0,,0,0.00,0.00
23593,1,1,0,0.00,0.00
98726,0,,0,0.00,0.00
74533,0,,0,0.00,0.00
30222,0,,0,,
310,1,0,2,0.00,0.00
54988,0,,1,0.00,0.00
98225,1,1,1,,
12449,0,,0,,
83249,2,1,1,0.00,0.00
77608,1,0,2,,
66351,0,,0,0.00,0.00
5337,0,,0,0.00,0.00
128338,0,,0,0.00,0.00
100701,2,1,1,,
115466,0,,0,0.00,0.00
41452,1,1,2,0.00,0.00
18568,1,1,1,0.00,0.00
87855,2,1,1,,
27056,0,,0,0.00,0.00
140314,0,,1,,
112557,2,1,0,0.00,0.00
139041,0,,0,0.00,0.00
148853,2,0,1,,
88364,1,1,2,0.00,0.00
54253,1,1,2,,
137072,1,1,0,,
118971,1,1,2,0.00,0.00
151080,0,,0,,
22527,1,0,0,0.00,0.00
149384,2,0,0,0.00,0.00
148829,2,0,1,,
140807,1,0,1,0.00,0.00
79615,0,,0,,
94731,1,1,1,0.00,0.00
73797,1,0,1,0.00,0.00
89920,0,,0,,
51133,0,,0,,
96110,1,0,0,0.00,0.00
33768,0,,0,,
83529,2,1,2,,
76932,1,1,2,0.00,0.00
83061,2,1,2,0.00,0.00
99347,1,0,1,,
134410,0,,0,0.00,0.00
133954,1,1,2,,
33655,0,,0,,
140906,2,1,1,0.00,0.00
119437,0,,0,,
105271,0,,2,0.00,0.00
73412,1,0,2,,
129172,0,,0,0.00,0.00
4011,0,,0,,
53101,1,1,2,0.00,0.00
105782,0,,1,,
96278,0,,0,,
17089,2,0,2,0.00,0.00
27941,1,1,2,0.00,0.00
27914,1,1,2,0.00,0.00
150767,0,,0,,
1369,0,,0,0.00,0.00
141641,0,,0,,
31183,2,0,1,0.00,0.00
108,2,0,2,0.00,0.00
154519,2,1,2,0.00,0.00
146323,2,0,1,0.00,0.00
83336,2,1,2,0.00,0.00
57179,0,,2,0.00,0.00
77337,1,0,2,,
140102,0,,0,0.00,0.00
86925,2,1,2,,
65441,1,0,1,0.00,0.00
131351,2,0,0,0.00,0.00
73513,0,,0,0.00,0.00
94836,0,,2,0.00,0.00
56300,2,0,2,0.00,0.00
16549,2,0,2,,
69451,0,,0,,
126137,0,,1,0.00,0.00
108281,2,1,2,0.00,0.00
17006,0,,1,0.00,0.00
75925,1,1,2,0.00,0.00
139433,0,,0,,
95446,1,1,2,,
27079,0,,0,,
105355,0,,2,0.00,0.00
85532,1,0,1,0.00,0.00
149731,1,1,2,,
32474,2,0,0,,
50599,1,1,0,0.00,0.00
118144,2,0,1,,
67503,1,0,2,0.00,0.00
26421,0,,0,,
49840,2,1,0,0.00,0.00
48610,1,1,0,0.00,0.00
117969,2,0,1,,
108701,1,0,0,,
57894,0,,0,0.00,0.00
30173,0,,0,0.00,0.00
113627,1,0,1,0.00,0.00
82607,0,,1,,
29982,1,0,0,0.00,0.00
122571,0,,0,,
81824,2,1,2,,
34909,1,0,2,,
3207,0,,0,0.00,0.00
5194,0,,0,,
134506,2,0,1,0.00,0.00
131777,2,0,0,,
154662,2,1,2,0.00,0.00
151543,2,0,1,0.00,0.00
20007,0,,0,,
97042,1,1,0,0.00,0.00
